"","state","year","value","total","avg_gdp","perc","region"
"364","Nebraska","1976",1396.3,13042.2,1396.3,0.107060158562206,"mid"
"365","Nebraska","1977",1473.5,13874.2,1473.5,0.10620432169062,"mid"
"366","Nebraska","1978",2080.6,15851,2080.6,0.131259857422245,"mid"
"367","Nebraska","1979",2141.8,17422.9,2141.8,0.122930166619793,"mid"
"368","Nebraska","1980",1650.4,18293.5,1650.4,0.0902178369366168,"mid"
"369","Nebraska","1981",2688.6,20863.4,2688.6,0.128866819406233,"mid"
"370","Nebraska","1982",2265.2,21264.8,2265.2,0.106523456604341,"mid"
"371","Nebraska","1983",1542.5,21820,1542.5,0.070692025664528,"mid"
"372","Nebraska","1984",2496.9,24630.5,2496.9,0.101374312336331,"mid"
"373","Nebraska","1985",2642.3,25716.8,2642.3,0.102746064829217,"mid"
"374","Nebraska","1986",2211.2,26044.9,2211.2,0.0848995388732535,"mid"
"375","Nebraska","1987",2104,26759.5,2104,0.0786262822549001,"mid"
"376","Nebraska","1988",2678.4,29262.2,2678.4,0.0915310537143482,"mid"
"377","Nebraska","1989",3140.3,31332.3,3140.3,0.100225645739381,"mid"
"378","Nebraska","1990",3525.1,33734.3,3525.1,0.104496017406616,"mid"
"379","Nebraska","1991",3299.7,35613.3,3299.7,0.0926535872834025,"mid"
"380","Nebraska","1992",3681.3,38213.6,3681.3,0.0963348127368267,"mid"
"381","Nebraska","1993",2847,39353.4,2847,0.0723444480019515,"mid"
"382","Nebraska","1994",3582.2,43504.3,3582.2,0.082341285803932,"mid"
"383","Nebraska","1995",2729.3,45111.3,2729.3,0.0605014708066493,"mid"
"384","Nebraska","1996",4595.6,49006.9,4595.6,0.0937745501143716,"mid"
"385","Nebraska","1997",3507.6,50308,3507.6,0.0697225093424505,"mid"
"386","North Dakota","1963",347.5,1623.7,347.5,0.214017367740346,"north"
"387","North Dakota","1964",268.6,1591.5,268.6,0.168771599120327,"north"
"388","North Dakota","1965",393.8,1824.7,393.8,0.215816298569628,"north"
"389","North Dakota","1966",359.2,1845.9,359.2,0.194593423262365,"north"
"390","North Dakota","1967",345.5,1874.1,345.5,0.184355157142095,"north"
"391","North Dakota","1968",326.3,1958.1,326.3,0.16664113170931,"north"
"392","North Dakota","1969",414,2178.1,414,0.190073917634636,"north"
"393","North Dakota","1970",345.5,2294.1,345.5,0.150603722592738,"north"
"394","North Dakota","1971",504.8,2631.9,504.8,0.19180060032676,"north"
"395","North Dakota","1972",668.1,3078,668.1,0.217056530214425,"north"
"396","North Dakota","1973",1638,4404,1638,0.371934604904632,"north"
"397","North Dakota","1974",1349.2,4505.5,1349.2,0.299456220175341,"north"
"398","North Dakota","1975",1261.2,4869,1261.2,0.259026494146642,"north"
"399","North Dakota","1976",876.8,5051.9,876.8,0.173558463152477,"north"
"400","North Dakota","1977",693.5,5243.1,693.5,0.132269077454178,"north"
"401","North Dakota","1978",1191.5,6417.2,1191.5,0.185672879137318,"north"
"402","North Dakota","1979",1203.5,7218.4,1203.5,0.166726698437327,"north"
"403","North Dakota","1980",530.9,7645.4,530.9,0.0694404478509954,"north"
"404","North Dakota","1981",1291.2,9954.5,1291.2,0.129710181325029,"north"
"405","North Dakota","1982",1187.9,9953.5,1187.9,0.119344954036269,"north"
"406","North Dakota","1983",918.7,10045.5,918.7,0.0914538848240506,"north"
"407","North Dakota","1984",1266.9,10641.6,1266.9,0.119051646368967,"north"
"408","North Dakota","1985",1244.2,10655,1244.2,0.116771468793993,"north"
"409","North Dakota","1986",1021.8,9773.3,1021.8,0.104550151944584,"north"
"410","North Dakota","1987",1042.4,10305.9,1042.4,0.101145945526349,"north"
"411","North Dakota","1988",326.5,9747.6,326.5,0.0334954245147523,"north"
"412","North Dakota","1989",977.9,10729.5,977.9,0.0911412460972086,"north"
"413","North Dakota","1990",1220.9,11509.1,1220.9,0.106081274817318,"north"
"414","North Dakota","1991",1028.4,11691.3,1028.4,0.0879628441661749,"north"
"415","North Dakota","1992",1549.9,12896.2,1549.9,0.120182689474419,"north"
"416","North Dakota","1993",1039.4,13049.3,1039.4,0.0796517820879281,"north"
"417","North Dakota","1994",1537,14303.8,1537,0.107453963282484,"north"
"418","North Dakota","1995",1140.9,14841.9,1140.9,0.0768702120348473,"north"
"419","North Dakota","1996",1946.8,16491,1946.8,0.118052270935662,"north"
"420","North Dakota","1997",1098.7,16500.7,1098.7,0.0665850539674074,"north"
"421","Oklahoma","1963",309.4,6151.1,309.4,0.0502999463510592,"south"
"422","Oklahoma","1964",296.8,6543.8,296.8,0.0453559094104343,"south"
"423","Oklahoma","1965",383.8,6965.9,383.8,0.0550969723940912,"south"
"424","Oklahoma","1966",361.8,7467.7,361.8,0.0484486521954551,"south"
"425","Oklahoma","1967",368.4,8087,368.4,0.0455545937925065,"south"
"426","Oklahoma","1968",340,8836.4,340,0.0384772079127246,"south"
"427","Oklahoma","1969",410.2,9622.2,410.2,0.042630583442456,"south"
"428","Oklahoma","1970",494.6,10368.5,494.6,0.0477021748565366,"south"
"429","Oklahoma","1971",494.4,11278.2,494.4,0.043836782465287,"south"
"430","Oklahoma","1972",616.9,12738,616.9,0.0484298948029518,"south"
"431","Oklahoma","1973",1070.6,14482.7,1070.6,0.0739226801632292,"south"
"432","Oklahoma","1974",868.3,16204,868.3,0.0535855344359417,"south"
"433","Oklahoma","1975",858.7,18163.1,858.7,0.047277171848418,"south"
"434","Oklahoma","1976",823.5,20821.8,823.5,0.0395498948217733,"south"
"435","Oklahoma","1977",702,24022.2,702,0.0292229687539026,"south"
"436","Oklahoma","1978",768,27105,768,0.0283342556723852,"south"
"437","Oklahoma","1979",1429.6,31546.3,1429.6,0.0453175174267664,"south"
"438","Oklahoma","1980",1099.5,37608.1,1099.5,0.0292357231553841,"south"
"439","Oklahoma","1981",1275.2,45429.9,1275.2,0.0280696193476103,"south"
"440","Oklahoma","1982",1436.5,49317.2,1436.5,0.0291277688108814,"south"
"441","Oklahoma","1983",952.3,47700.9,952.3,0.0199639839080604,"south"
"442","Oklahoma","1984",1203.2,51291.2,1203.2,0.0234582150544343,"south"
"443","Oklahoma","1985",1203.8,52765,1203.8,0.0228143655832465,"south"
"444","Oklahoma","1986",1274.9,48996.8,1274.9,0.0260200666165954,"south"
"445","Oklahoma","1987",1285.3,49055.3,1285.3,0.0262010424969371,"south"
"446","Oklahoma","1988",1524.1,52667,1524.1,0.0289384244403516,"south"
"447","Oklahoma","1989",1612.6,55006.8,1612.6,0.0293163754299468,"south"
"448","Oklahoma","1990",1629.9,57804.8,1629.9,0.0281966203498671,"south"
"449","Oklahoma","1991",1445.2,59632.1,1445.2,0.0242352692593419,"south"
"450","Oklahoma","1992",1681.7,62208.5,1681.7,0.0270332832329987,"south"
"451","Oklahoma","1993",1640.1,65552.1,1640.1,0.0250197934162292,"south"
"452","Oklahoma","1994",1782.1,68250.7,1782.1,0.0261110875053296,"south"
"453","Oklahoma","1995",1288.2,70859.4,1288.2,0.0181796628252568,"south"
"454","Oklahoma","1996",1390.1,76316.3,1390.1,0.01821498159633,"south"
"455","Oklahoma","1997",1747.1,81105.7,1747.1,0.0215410260931106,"south"
"456","South Dakota","1963",350,1609.5,350,0.217458838148493,"north"
"457","South Dakota","1964",285.8,1596.8,285.8,0.178982965931864,"north"
"458","South Dakota","1965",393,1762.7,393,0.222953423724967,"north"
"459","South Dakota","1966",453.1,1919.1,453.1,0.236100255328018,"north"
"460","South Dakota","1967",437.1,1960.2,437.1,0.222987450260178,"north"
"461","South Dakota","1968",440.5,2092.6,440.5,0.210503679632992,"north"
"462","South Dakota","1969",461.6,2272.8,461.6,0.203097500879972,"north"
"463","South Dakota","1970",486.7,2437.5,486.7,0.199671794871795,"north"
"464","South Dakota","1971",542.7,2656.1,542.7,0.204322126425963,"north"
"465","South Dakota","1972",679.8,3046.4,679.8,0.223148634453781,"north"
"466","South Dakota","1973",1230.5,3957.5,1230.5,0.310928616550853,"north"
"467","South Dakota","1974",939.1,3966.4,939.1,0.236763816054861,"north"
"468","South Dakota","1975",1010.6,4400.1,1010.6,0.22967659825913,"north"
"469","South Dakota","1976",574.7,4645.5,574.7,0.123711118286514,"north"
"470","South Dakota","1977",842.8,5116.2,842.8,0.164731636761659,"north"
"471","South Dakota","1978",1078.9,5971.3,1078.9,0.180680923751947,"north"
"472","South Dakota","1979",1289.2,6715.9,1289.2,0.191962357986271,"north"
"473","South Dakota","1980",907.6,6760,907.6,0.134260355029586,"north"
"474","South Dakota","1981",1292.4,7661.1,1292.4,0.168696401300074,"north"
"475","South Dakota","1982",1194.1,7709,1194.1,0.154896873783889,"north"
"476","South Dakota","1983",928.8,8123,928.8,0.114341991874923,"north"
"477","South Dakota","1984",1412.8,9194,1412.8,0.153665433978682,"north"
"478","South Dakota","1985",1252.9,9588,1252.9,0.130673758865248,"north"
"479","South Dakota","1986",1122.8,10066.7,1122.8,0.111536054516376,"north"
"480","South Dakota","1987",1203.1,10669.3,1203.1,0.112762786687037,"north"
"481","South Dakota","1988",1102.3,11172.7,1102.3,0.0986601269165018,"north"
"482","South Dakota","1989",1272.3,11790.1,1272.3,0.107912570716109,"north"
"483","South Dakota","1990",1609.9,12770.3,1609.9,0.126065949899376,"north"
"484","South Dakota","1991",1504.4,13736.1,1504.4,0.109521625497776,"north"
"485","South Dakota","1992",1743.9,14885.5,1743.9,0.117154277652749,"north"
"486","South Dakota","1993",1441.2,16104.5,1441.2,0.0894905150734267,"north"
"487","South Dakota","1994",1886,17329.6,1886,0.108831132859385,"north"
"488","South Dakota","1995",1360.9,18053.8,1360.9,0.0753802523568445,"north"
"489","South Dakota","1996",2277.8,19418.7,2277.8,0.117299304278865,"north"
"490","South Dakota","1997",1844.9,19764.6,1844.9,0.0933436548171984,"north"
"491","Tennessee","1963",378.6,9055.3,378.6,0.0418097688646428,"south"
"492","Tennessee","1964",358.8,9758,358.8,0.0367698298831728,"south"
"493","Tennessee","1965",387.8,10820.1,387.8,0.0358407038751952,"south"
"494","Tennessee","1966",376.5,11979.7,376.5,0.0314281659807842,"south"
"495","Tennessee","1967",348.8,12598.4,348.8,0.0276860553721107,"south"
"496","Tennessee","1968",366.6,13974.5,366.6,0.0262334967261798,"south"
"497","Tennessee","1969",405.1,15167.2,405.1,0.0267089508940345,"south"
"498","Tennessee","1970",424.8,16099.9,424.8,0.026385257051286,"south"
"499","Tennessee","1971",462.5,17867.2,462.5,0.0258854213307065,"south"
"500","Tennessee","1972",533.4,20325.5,533.4,0.0262428968537059,"south"
"501","Tennessee","1973",762.6,23150.3,762.6,0.0329412577806767,"south"
"502","Tennessee","1974",680,25105.9,680,0.0270852668097937,"south"
"503","Tennessee","1975",661,26645.5,661,0.0248071907076242,"south"
"504","Tennessee","1976",822.2,30549,822.2,0.0269141379423222,"south"
"505","Tennessee","1977",725.7,33598.1,725.7,0.0215994356823749,"south"
"506","Tennessee","1978",838.7,38181.6,838.7,0.0219660779013975,"south"
"507","Tennessee","1979",974.9,42194,974.9,0.0231051808313978,"south"
"508","Tennessee","1980",893.1,44972.4,893.1,0.0198588467593457,"south"
"509","Tennessee","1981",1159.8,50264.9,1159.8,0.0230737552447135,"south"
"510","Tennessee","1982",1146.4,52044.8,1146.4,0.0220271765863256,"south"
"511","Tennessee","1983",788.2,57073.1,788.2,0.0138103589957441,"south"
"512","Tennessee","1984",1215.8,63982.5,1215.8,0.0190020708787559,"south"
"513","Tennessee","1985",1091.5,68425.5,1091.5,0.0159516554500881,"south"
"514","Tennessee","1986",950,73288.2,950,0.01296252329843,"south"
"515","Tennessee","1987",1100,80715,1100,0.0136281979805488,"south"
"516","Tennessee","1988",1119.8,87355.8,1119.8,0.0128188397335952,"south"
"517","Tennessee","1989",1166.1,91579.2,1166.1,0.0127332407358876,"south"
"518","Tennessee","1990",1260.7,94086.7,1260.7,0.0133993433715924,"south"
"519","Tennessee","1991",1325,101208.4,1325,0.0130917987044554,"south"
"520","Tennessee","1992",1475,111660.4,1475,0.0132096965441643,"south"
"521","Tennessee","1993",1346.9,119567.6,1346.9,0.0112647573422901,"south"
"522","Tennessee","1994",1567.3,129895.2,1567.3,0.0120658808023699,"south"
"523","Tennessee","1995",1435.7,137061.2,1435.7,0.0104748827531059,"south"
"524","Tennessee","1996",1475.8,143162.6,1475.8,0.0103085582407696,"south"
"525","Tennessee","1997",1570.4,152687.3,1570.4,0.0102850728253103,"south"
"526","Texas","1963",1208.8,29251.8,1208.8,0.041323952714021,"south"
"527","Texas","1964",1127.3,31355.6,1127.3,0.0359521106277667,"south"
"528","Texas","1965",1290.3,33857.7,1290.3,0.0381094994639329,"south"
"529","Texas","1966",1157.1,36773.7,1157.1,0.0314654222990888,"south"
"530","Texas","1967",1020.3,39906.7,1020.3,0.025567135343188,"south"
"531","Texas","1968",1210.5,44484.5,1210.5,0.027211725432454,"south"
"532","Texas","1969",1280.2,48575.3,1280.2,0.0263549581783334,"south"
"533","Texas","1970",1526.1,52314.3,1526.1,0.0291717560972812,"south"
"534","Texas","1971",1507.4,57343.8,1507.4,0.0262870615480662,"south"
"535","Texas","1972",1876.3,64018.6,1876.3,0.0293086696678778,"south"
"536","Texas","1973",3221.5,73839.8,3221.5,0.0436282330125488,"south"
"537","Texas","1974",2525.3,85387.3,2525.3,0.0295746557157797,"south"
"538","Texas","1975",2810.2,98803.8,2810.2,0.0284422259062911,"south"
"539","Texas","1976",2911.4,113757.5,2911.4,0.0255930378216821,"south"
"540","Texas","1977",3186.6,130404.4,3186.6,0.0244362920269561,"south"
"541","Texas","1978",2990.8,149091,2990.8,0.0200602316705904,"south"
"542","Texas","1979",4158.8,171607.6,4158.8,0.02423435791888,"south"
"543","Texas","1980",3146.9,203072.5,3146.9,0.0154964360019205,"south"
"544","Texas","1981",4788.5,245235.4,4788.5,0.0195261369280291,"south"
"545","Texas","1982",3994.7,260085.1,3994.7,0.0153592035837501,"south"
"546","Texas","1983",3647.2,264882.7,3647.2,0.0137691136491738,"south"
"547","Texas","1984",4404.8,288636.7,4404.8,0.0152607066253183,"south"
"548","Texas","1985",4420.9,307223.6,4420.9,0.0143898450509661,"south"
"549","Texas","1986",3936.1,295720.7,3936.1,0.0133101943827402,"south"
"550","Texas","1987",4767.8,300667.1,4767.8,0.0158574050835625,"south"
"551","Texas","1988",5165.9,327354,5165.9,0.0157807755518491,"south"
"552","Texas","1989",5079,349951.9,5079,0.0145134231304359,"south"
"553","Texas","1990",6345.9,378943.1,6345.9,0.016746313628616,"south"
"554","Texas","1991",6406.5,393573.9,6406.5,0.0162777562231642,"south"
"555","Texas","1992",6779.1,416401.3,6779.1,0.0162802085392145,"south"
"556","Texas","1993",7063.3,443775.4,7063.3,0.0159163847297529,"south"
"557","Texas","1994",7432.3,475989.7,7432.3,0.0156144135051662,"south"
"558","Texas","1995",6917.4,507725.3,6917.4,0.0136242964453416,"south"
"559","Texas","1996",7014.2,551512.5,7014.2,0.0127181160898438,"south"
"560","Texas","1997",8057.5,606982.2,8057.5,0.0132746891094994,"south"
"561","Wisconsin","1963",622.1,12741.8,622.1,0.0488235571112402,"north"
"562","Wisconsin","1964",662.2,13718.7,662.2,0.0482698797991063,"north"
"563","Wisconsin","1965",747.2,14784.2,747.2,0.0505404418230273,"north"
"564","Wisconsin","1966",870.3,16132.6,870.3,0.0539466669972602,"north"
"565","Wisconsin","1967",815.5,16840.6,815.5,0.0484246404522404,"north"
"566","Wisconsin","1968",895.1,18225.9,895.1,0.0491114293395662,"north"
"567","Wisconsin","1969",932.1,19520.8,932.1,0.0477490676611614,"north"
"568","Wisconsin","1970",976,20193.1,976,0.0483333415869777,"north"
"569","Wisconsin","1971",1081.8,22083.1,1081.8,0.0489876874170746,"north"
"570","Wisconsin","1972",1151.1,24063.8,1151.1,0.0478353377272085,"north"
"571","Wisconsin","1973",1444.7,27036.7,1444.7,0.0534347756937792,"north"
"572","Wisconsin","1974",1429.6,28694.4,1429.6,0.0498215679714509,"north"
"573","Wisconsin","1975",1574.1,32295,1574.1,0.0487412912215513,"north"
"574","Wisconsin","1976",1540.8,37032.7,1540.8,0.041606472117885,"north"
"575","Wisconsin","1977",1947.4,40686.2,1947.4,0.0478638948832774,"north"
"576","Wisconsin","1978",2146.5,45423.4,2146.5,0.0472553793859553,"north"
"577","Wisconsin","1979",2705,50100.8,2705,0.0539911538338709,"north"
"578","Wisconsin","1980",2821.3,52898.8,2821.3,0.0533339130566289,"north"
"579","Wisconsin","1981",2931.1,57494.4,2931.1,0.0509806172427228,"north"
"580","Wisconsin","1982",2840.5,59488.5,2840.5,0.0477487245433991,"north"
"581","Wisconsin","1983",2260.2,63169.9,2260.2,0.0357796988755721,"north"
"582","Wisconsin","1984",2798.8,70013.2,2798.8,0.0399753189398571,"north"
"583","Wisconsin","1985",2793,73820.4,2793,0.0378350699806558,"north"
"584","Wisconsin","1986",2911.8,77824,2911.8,0.037415193256579,"north"
"585","Wisconsin","1987",2961.2,82013.1,2961.2,0.0361064269000928,"north"
"586","Wisconsin","1988",2390.7,89619.6,2390.7,0.0266760842494276,"north"
"587","Wisconsin","1989",3188.5,95216.5,3188.5,0.0334868431416824,"north"
"588","Wisconsin","1990",3210.9,100235.8,3210.9,0.0320334650893194,"north"
"589","Wisconsin","1991",2817.6,104773.9,2817.6,0.0268921935711088,"north"
"590","Wisconsin","1992",2968.9,112972.1,2968.9,0.0262799399143682,"north"
"591","Wisconsin","1993",2495,120023.9,2495,0.0207875264843085,"north"
"592","Wisconsin","1994",3043.2,129436.7,3043.2,0.0235111062009461,"north"
"593","Wisconsin","1995",2594.1,135311.3,2594.1,0.019171347847519,"north"
"594","Wisconsin","1996",3448.5,143443.8,3448.5,0.0240407741568475,"north"
"595","Wisconsin","1997",3041.8,151035.3,3041.8,0.0201396627146104,"north"
