"","year","state","region","avg","med","total","max","min","pct_chg","nat_avg","pct_diff","nat_pct_chg"
"200",1988,"KANSAS","mid",102.933333333333,93,10808,177,31,-5.07167982028317,74.8076257775924,37.5973802983139,-27.5276911137873
"201",1988,"KENTUCKY","mid",67.8272727272727,67,7461,102,30,-28.2182028093131,74.8076257775924,-9.33107150208548,-27.5276911137873
"202",1988,"MINNESOTA","north",66.6588235294118,67,5666,108,30,-42.0115045284438,74.8076257775924,-10.8930101222668,-27.5276911137873
"203",1988,"MISSOURI","mid",72.2490384615385,72.95,7513.9,127.3,25.2,-31.4550264550265,74.8076257775924,-3.42022259022199,-27.5276911137873
"204",1988,"NEBRASKA","mid",120,125.4,11160,167.5,59.5,-4.45205479452055,74.8076257775924,60.4114537156509,-27.5276911137873
"205",1988,"NORTH DAKOTA","north",44.0632653061224,46.1,2159.1,101,13,-44.0097037419712,74.8076257775924,-41.0978963065541,-27.5276911137873
"206",1988,"OKLAHOMA","south",68.7842105263158,64.35,2613.8,150,48.2,-16.0631982652896,74.8076257775924,-8.05187330658588,-27.5276911137873
"207",1988,"SOUTH DAKOTA","north",55.8380952380952,51,3517.8,129.5,15,-26.470185839699,74.8076257775924,-25.3577497512015,-27.5276911137873
"208",1988,"TENNESSEE","south",60.5161290322581,56,5628,123,35,-21.353295603038,74.8076257775924,-19.1043314057631,-27.5276911137873
"209",1988,"TEXAS","south",79.0686956521739,69.8,9092.9,169.2,20.7,-11.4071685811665,74.8076257775924,5.69603677471322,-27.5276911137873
"210",1988,"WISCONSIN","north",64.6357142857143,62.15,4524.5,99.7,40,-42.737995798213,74.8076257775924,-13.5974259123259,-27.5276911137873
"211",1989,"ARKANSAS","south",106.657142857143,105,3733,135,60,29.5430884904569,97.6262098682891,9.25052094210944,30.5030187143456
"212",1989,"ILLINOIS","mid",118.774509803922,119.5,12115,149,72,57.2355613238157,97.6262098682891,21.6625227632666,30.5030187143456
"213",1989,"INDIANA","mid",130.053260869565,132,11964.9,145.1,106.8,57.7608712850399,97.6262098682891,33.2155176822132,30.5030187143456
"214",1989,"IOWA","mid",113.807070707071,116.9,11266.9,154.4,46.6,43.640837349244,97.6262098682891,16.5742999350398,30.5030187143456
"215",1989,"KANSAS","mid",108.205882352941,105.5,11037,175,31,5.12229503200243,97.6262098682891,10.836918178966,30.5030187143456
"216",1989,"KENTUCKY","mid",101.381818181818,99,11152,139,70,49.4705803511593,97.6262098682891,3.84692626969328,30.5030187143456
"217",1989,"MINNESOTA","north",107.712345679012,113,8724.7,149,48,61.5875288160263,97.6262098682891,10.3313811161274,30.5030187143456
"218",1989,"MISSOURI","mid",95.3375,94.45,9915.1,142.5,51.5,31.9567734465457,97.6262098682891,-2.34436005594895,30.5030187143456
"219",1989,"NEBRASKA","mid",114.568817204301,115,10654.9,160.2,53,-4.52598566308244,97.6262098682891,17.3545683673164,30.5030187143456
"220",1989,"NORTH DAKOTA","north",47.4102040816327,47.7,2323.1,106.6,14.4,7.59575749154742,97.6262098682891,-51.4370125137548,30.5030187143456
"221",1989,"OKLAHOMA","south",82.0609756097561,80,3364.5,160.5,45.5,19.3020534536205,97.6262098682891,-15.9437043387555,30.5030187143456
"222",1989,"SOUTH DAKOTA","north",63.0692307692308,60,4099.5,120,20,12.9501830252299,97.6262098682891,-35.3972351745298,30.5030187143456
"223",1989,"TENNESSEE","south",93.5531914893617,92,8794,128,66,54.5921607766638,97.6262098682891,-4.17205418956898,30.5030187143456
"224",1989,"TEXAS","south",77.409649122807,71.25,8824.7,175.6,10.6,-2.09823434632729,97.6262098682891,-20.7081282503509,30.5030187143456
"225",1989,"WISCONSIN","north",104.391549295775,106.2,7411.8,130,76.7,61.5075356548619,97.6262098682891,6.929839268177,30.5030187143456
"226",1990,"ARKANSAS","south",82.5897435897436,84,3221,115,44,-22.5652015633264,96.5765499292197,-14.4826113064993,-1.0751825155207
"227",1990,"ILLINOIS","mid",119.254901960784,125.5,12164,147,73,0.404457284358228,96.5765499292197,23.4822553178649,-1.0751825155207
"228",1990,"INDIANA","mid",124.945652173913,127.5,11495,147.6,95.4,-3.92732074651688,96.5765499292197,29.3747315114123,-1.0751825155207
"229",1990,"IOWA","mid",123.964646464646,124.9,12272.5,144.3,95,8.9252589443414,96.5765499292197,28.3589510657601,-1.0751825155207
"230",1990,"KANSAS","mid",107.814563106796,100.9,11104.9,187.6,36.2,-0.361643228293884,96.5765499292197,11.6363787956939,-1.0751825155207
"231",1990,"KENTUCKY","mid",93.4766355140187,92,10002,123,60,-7.79743627562718,96.5765499292197,-3.20980032675933,-1.0751825155207
"232",1990,"MINNESOTA","north",109.741463414634,114,8998.8,143,51,1.88383023582892,96.5765499292197,13.6315839560048,-1.0751825155207
"233",1990,"MISSOURI","mid",98.3070707070707,98,9732.4,142.1,66.1,3.11479817183238,96.5765499292197,1.79186435953584,-1.0751825155207
"234",1990,"NEBRASKA","mid",124.969892473118,125.9,11622.2,165.5,75.5,9.07845216754732,96.5765499292197,29.3998310818805,-1.0751825155207
"235",1990,"NORTH DAKOTA","north",65.5826086956522,64.25,3016.8,150,10,38.3301547969074,96.5765499292197,-32.0926159158541,-1.0751825155207
"236",1990,"OKLAHOMA","south",68.7102564102564,63.5,2679.7,150,31.3,-16.2692669692224,96.5765499292197,-28.8540991983937,-1.0751825155207
"237",1990,"SOUTH DAKOTA","north",72.0636363636364,69.8,4756.2,125,20,14.2611626695051,96.5765499292197,-25.3818484751719,-1.0751825155207
"238",1990,"TENNESSEE","south",83.9462365591398,85,7807,132,58,-10.2689761592092,96.5765499292197,-13.0780333107121,-1.0751825155207
"239",1990,"TEXAS","south",62.9288288288288,45.5,6985.1,167.6,12.3,-18.7067380592373,96.5765499292197,-34.8404670958437,-1.0751825155207
"240",1990,"WISCONSIN","north",110.352112676056,110,7835,131.8,86.7,5.7098140802504,96.5765499292197,14.2638795410818,-1.0751825155207
"241",1991,"ARKANSAS","south",91.4951219512195,94.8,3751.3,121.7,45,10.7826686152611,93.1450722393454,-1.77137689462108,-3.55311687194168
"242",1991,"ILLINOIS","mid",101.303921568627,104,10333,155,52,-15.0526142716212,93.1450722393454,8.75929250268558,-3.55311687194168
"243",1991,"INDIANA","mid",91.0434782608696,92.9,8376,118.6,59.3,-27.1335363201392,93.1450722393454,-2.25625889588188,-3.55311687194168
"244",1991,"IOWA","mid",115.411111111111,118,11425.7,136.6,90,-6.8999796292524,93.1450722393454,23.9046879630422,-3.55311687194168
"245",1991,"KANSAS","mid",96.4104761904762,93.8,10123.1,181.8,30.6,-10.5775013947082,93.1450722393454,3.50571841604247,-3.55311687194168
"246",1991,"KENTUCKY","mid",85.7981651376147,86,9352,106,55,-8.21432043866457,93.1450722393454,-7.88759611764767,-3.55311687194168
"247",1991,"MINNESOTA","north",110.71686746988,115,9189.5,137,80,0.888819981887812,93.1450722393454,18.8649756858652,-3.55311687194168
"248",1991,"MISSOURI","mid",87.2417475728155,89.6,8985.9,123.4,36.8,-11.2558771761463,93.1450722393454,-6.33777453235603,-3.55311687194168
"249",1991,"NEBRASKA","mid",123.609677419355,126.1,11495.7,166.8,50.9,-1.08843420350708,93.1450722393454,32.7066203800107,-3.55311687194168
"250",1991,"NORTH DAKOTA","north",65.806,63.9,3290.3,110.1,18.3,0.340625828692653,93.1450722393454,-29.351066655566,-3.55311687194168
"251",1991,"OKLAHOMA","south",77.9844444444444,75,3509.3,144.6,37.8,13.4975308181264,93.1450722393454,-16.2763605528634,-3.55311687194168
"252",1991,"SOUTH DAKOTA","north",66.6833333333333,66.55,4401.1,146.4,20,-7.46604432109667,93.1450722393454,-28.4091667651682,-3.55311687194168
"253",1991,"TENNESSEE","south",87.2934782608696,88,8031,111,55,3.98736362573164,93.1450722393454,-6.28223677087242,-3.55311687194168
"254",1991,"TEXAS","south",82.6782608695652,78.1,9508,173,18.3,31.3837590946692,93.1450722393454,-11.2371069323825,-3.55311687194168
"255",1991,"WISCONSIN","north",113.7,116.3,8072.7,135,80,3.0338225909381,93.1450722393454,22.0676491697131,-3.55311687194168
"256",1992,"ARKANSAS","south",116.747619047619,122.55,4903.4,159.4,70,27.5998288847168,110.865424678441,5.30570679383536,19.0244658284885
"257",1992,"ILLINOIS","mid",142.901960784314,145,14576,180,83,41.062614923062,110.865424678441,28.8967784129213,19.0244658284885
"258",1992,"INDIANA","mid",145.229347826087,147.55,13361.1,163.9,121.9,59.5164756446991,110.865424678441,30.9960686546929,19.0244658284885
"259",1992,"IOWA","mid",144.234343434343,144.8,14279.2,169.2,117.3,24.9743998179543,110.865424678441,30.0985801954826,19.0244658284885
"260",1992,"KANSAS","mid",130.04,128.1,13654.2,190.2,58.3,34.8816074127491,110.865424678441,17.295360909115,19.0244658284885
"261",1992,"KENTUCKY","mid",115.546788990826,115,12594.6,156,76,34.6727972626176,110.865424678441,4.22256472291802,19.0244658284885
"262",1992,"MINNESOTA","north",93.219512195122,103,7644,146,33,-15.8036943011576,110.865424678441,-15.916515482171,19.0244658284885
"263",1992,"MISSOURI","mid",127.321782178218,128.3,12859.5,161.2,64.4,45.9413477153811,110.865424678441,14.8435434649784,19.0244658284885
"264",1992,"NEBRASKA","mid",126.081720430108,127.9,11725.6,167.7,66.6,1.9998782153327,110.865424678441,13.7250146254353,19.0244658284885
"265",1992,"NORTH DAKOTA","north",45.754,41.65,2287.7,105,21.6,-30.4713855879403,110.865424678441,-58.7301450089538,19.0244658284885
"266",1992,"OKLAHOMA","south",99.914,92.3,4995.7,170.5,55,28.1204228763571,110.865424678441,-9.87812450112796,19.0244658284885
"267",1992,"SOUTH DAKOTA","north",74.0515151515151,70.55,4887.4,137,30,11.0495103496853,110.865424678441,-33.2059428209492,19.0244658284885
"268",1992,"TENNESSEE","south",110.75,109,10189,149,79,26.8708753579878,110.865424678441,-0.104112421681861,19.0244658284885
"269",1992,"TEXAS","south",98.0169491525424,83.55,11566,224.7,37.7,18.5522628580392,110.865424678441,-11.5892538752858,19.0244658284885
"270",1992,"WISCONSIN","north",93.1718309859155,98.6,6615.2,121.3,57.5,-18.0546781126513,110.865424678441,-15.9595236692093,19.0244658284885
"271",1993,"ARKANSAS","south",82.9875,82.45,3319.5,120,32.5,-28.9171799159767,84.2078084289327,-1.44916303095876,-24.0450224466528
"272",1993,"ILLINOIS","mid",125.196078431373,125,12770,165,84,-12.3902305159166,84.2078084289327,48.6751416135382,-24.0450224466528
"273",1993,"INDIANA","mid",130.425,132.2,11999.1,151.3,111.2,-10.1937714709118,84.2078084289327,54.8846863887598,-24.0450224466528
"274",1993,"IOWA","mid",76.9141414141414,78,7614.5,106,41.4,-46.674183427643,84.2078084289327,-8.66150912946126,-24.0450224466528
"275",1993,"KANSAS","mid",94.6514285714286,89.3,9938.4,174.8,46,-27.2136046051764,84.2078084289327,12.4021991990325,-24.0450224466528
"276",1993,"KENTUCKY","mid",96.5697247706422,96,10526.1,130,71,-16.4237053975513,84.2078084289327,14.6802494594577,-24.0450224466528
"277",1993,"MINNESOTA","north",59.2602564102564,62,4622.3,114,7,-36.429342940332,84.2078084289327,-29.6261742041782,-24.0450224466528
"278",1993,"MISSOURI","mid",84.583,82.35,8458.3,126.5,47.5,-33.5675337299273,84.2078084289327,0.445554370868085,-24.0450224466528
"279",1993,"NEBRASKA","mid",99.9860215053763,99.6,9298.7,134.5,49,-20.6974483182097,84.2078084289327,18.7372327707112,-24.0450224466528
"280",1993,"NORTH DAKOTA","north",36.9566666666667,37.75,1108.7,54.5,18.4,-19.2274628083519,84.2078084289327,-56.112541869729,-24.0450224466528
"281",1993,"OKLAHOMA","south",67.276,67.45,3363.8,142.6,10,-32.6660928398423,84.2078084289327,-20.1071714664351,-24.0450224466528
"282",1993,"SOUTH DAKOTA","north",56.9712121212121,56,3760.1,102.3,22.8,-23.0654335638581,84.2078084289327,-32.3445020311946,-24.0450224466528
"283",1993,"TENNESSEE","south",79.0340909090909,76,6955,114,52,-28.6373896983378,84.2078084289327,-6.14398785144507,-24.0450224466528
"284",1993,"TEXAS","south",92.6384,84.5,11579.8,202.7,39.5,-5.48736641881375,84.2078084289327,10.0116506157292,-24.0450224466528
"285",1993,"WISCONSIN","north",79.6676056338028,86.7,5656.4,108.1,31.3,-14.4938928528238,84.2078084289327,-5.3916648346947,-24.0450224466528
"286",1994,"ARKANSAS","south",111.342857142857,111.7,3897,144.8,71.4,34.1682267122846,115.406527186999,-3.52117869170227,37.0496742999753
"287",1994,"ILLINOIS","mid",147.362745098039,156,15031,184,91,17.7055599060298,115.406527186999,27.6901304371281,37.0496742999753
"288",1994,"INDIANA","mid",139.216304347826,139.7,12807.9,170.1,112.4,6.74050553791532,115.406527186999,20.6312222897466,37.0496742999753
"289",1994,"IOWA","mid",150.626262626263,151.1,14912,171.5,130.4,95.8368901438046,115.406527186999,30.5179752807177,37.0496742999753
"290",1994,"KANSAS","mid",116.142857142857,109,12195,195,53,22.7058681477904,115.406527186999,0.638031464775531,37.0496742999753
"291",1994,"KENTUCKY","mid",112.135238095238,110,11774.2,148,80,16.1184194752183,115.406527186999,-2.83457891983927,37.0496742999753
"292",1994,"MINNESOTA","north",127.075,134.5,10166,159,64,114.435454211107,115.406527186999,10.1107563821703,37.0496742999753
"293",1994,"MISSOURI","mid",108.012121212121,108.4,10693.2,156.3,65,27.6995628106371,115.406527186999,-6.40726842329861,37.0496742999753
"294",1994,"NEBRASKA","mid",134.302173913043,133.25,12355.8,171,96.7,34.3209499598121,115.406527186999,16.3731178700374,37.0496742999753
"295",1994,"NORTH DAKOTA","north",78.9148936170213,77.8,3709,122.1,38.5,113.533580635937,115.406527186999,-31.6200777022332,37.0496742999753
"296",1994,"OKLAHOMA","south",79.73,80,3986.5,148,40,18.5118021285451,115.406527186999,-30.9137862966717,37.0496742999753
"297",1994,"SOUTH DAKOTA","north",92.6666666666667,95.5,6116,137,25,62.6552485306242,115.406527186999,-19.7041372568868,37.0496742999753
"298",1994,"TENNESSEE","south",105.704545454545,107,9302,136,75,33.745506829619,115.406527186999,-8.40678769991342,37.0496742999753
"299",1994,"TEXAS","south",93.6894308943089,87.4,11523.8,185.4,41,1.13455208024851,115.406527186999,-18.8179098895343,37.0496742999753
"300",1994,"WISCONSIN","north",134.176811594203,136.1,9258.2,156.8,99,68.4207910188177,115.406527186999,16.2644911555037,37.0496742999753
"301",1995,"ARKANSAS","south",111.966666666667,117.5,3359,140,72,0.560260029082205,98.1452539269824,14.0826093842164,-14.9569298035003
"302",1995,"ILLINOIS","mid",107.362745098039,113.5,10951,133,64,-27.1439026012907,98.1452539269824,9.39168304349633,-14.9569298035003
"303",1995,"INDIANA","mid",112.054945054945,113,10197,132,87,-19.5101855491146,98.1452539269824,14.1725560548359,-14.9569298035003
"304",1995,"IOWA","mid",115.747474747475,119.8,11459,149.9,65,-23.155847639485,98.1452539269824,17.9348670630451,-14.9569298035003
"305",1995,"KANSAS","mid",101.609523809524,92,10669,170,30,-12.5133251332513,98.1452539269824,3.52973755115937,-14.9569298035003
"306",1995,"KENTUCKY","mid",96.9820754716981,95,10280.1,135,70,-13.5132924145309,98.1452539269824,-1.18516016693956,-14.9569298035003
"307",1995,"MINNESOTA","north",109.83950617284,110,8897,140,77,-13.5632451915487,98.1452539269824,11.915249875004,-14.9569298035003
"308",1995,"MISSOURI","mid",88.762,84.15,8876.2,153.8,62.8,-17.8221860621704,98.1452539269824,-9.56057837902513,-14.9569298035003
"309",1995,"NEBRASKA","mid",105.10652173913,105.7,9669.8,145.3,69.3,-21.7387785493452,98.1452539269824,7.09282164303844,-14.9569298035003
"310",1995,"NORTH DAKOTA","north",68.7382978723404,71.5,3230.7,93.2,38.5,-12.8956592073335,98.1452539269824,-29.9626878305496,-14.9569298035003
"311",1995,"OKLAHOMA","south",79.2020408163265,77.5,3880.9,160.5,28,-0.662183850085885,98.1452539269824,-19.3012013853967,-14.9569298035003
"312",1995,"SOUTH DAKOTA","north",71.4372881355932,70,4214.8,109.5,40,-22.9094012925253,98.1452539269824,-27.2126921300333,-14.9569298035003
"313",1995,"TENNESSEE","south",98.8333333333333,95,8302,147,63,-6.50039418046299,98.1452539269824,0.70108271039051,-14.9569298035003
"314",1995,"TEXAS","south",94.5060869565217,87.7,10868.2,190,40,0.871662955380814,98.1452539269824,-3.70793983901463,-14.9569298035003
"315",1995,"WISCONSIN","north",110.030303030303,110,7262,128,90,-17.9960369284428,98.1452539269824,12.1096524057728,-14.9569298035003
"316",1996,"ARKANSAS","south",118.619444444444,121.35,4270.3,141.7,76,5.94174853627072,110.114366029539,7.72385903999447,12.1953040250541
"317",1996,"ILLINOIS","mid",127.745098039216,133,13030,168,69,18.9845676193955,110.114366029539,16.011291392212,12.1953040250541
"318",1996,"INDIANA","mid",118.252747252747,119.1,10761,149,90.2,5.53103854074728,110.114366029539,7.39084418923575,12.1953040250541
"319",1996,"IOWA","mid",135.172727272727,135.9,13382.1,155.8,95.7,16.7824417488437,110.114366029539,22.7566684954313,12.1953040250541
"320",1996,"KANSAS","mid",128.8,131,13524,193,60,26.7597713000281,110.114366029539,16.9692971446143,12.1953040250541
"321",1996,"KENTUCKY","mid",109.904761904762,107,11540,155,85,13.3248194269001,110.114366029539,-0.190351297778114,12.1953040250541
"322",1996,"MINNESOTA","north",111.292682926829,115,9126,148,56,1.32300007950064,110.114366029539,1.07008462181393,12.1953040250541
"323",1996,"MISSOURI","mid",122.589,124.9,12258.9,160.4,70,38.1097767062482,110.114366029539,11.3287978855677,12.1953040250541
"324",1996,"NEBRASKA","mid",136.61847826087,135.65,12568.9,169.5,106.9,29.98097168504,110.114366029539,24.0696225088562,12.1953040250541
"325",1996,"NORTH DAKOTA","north",73.8755102040816,74.4,3619.9,111.1,37.4,7.4735809450533,110.114366029539,-32.9101979443229,12.1953040250541
"326",1996,"OKLAHOMA","south",92.496,86.6,4624.8,182.5,45.7,16.784869489036,110.114366029539,-16.0000612679484,12.1953040250541
"327",1996,"SOUTH DAKOTA","north",86.7737704918033,91,5293.2,139,35,21.4684554193887,110.114366029539,-21.1966852095163,12.1953040250541
"328",1996,"TENNESSEE","south",103.333333333333,100,8680,143,85,4.55311973018551,110.114366029539,-6.1581725806666,12.1953040250541
"329",1996,"TEXAS","south",80.3025423728814,57.05,9475.7,203.6,12.2,-15.0292378417644,110.114366029539,-27.0735097804228,12.1953040250541
"330",1996,"WISCONSIN","north",105.939393939394,105.5,6992,137,73,-3.717984026439,110.114366029539,-3.7914871970705,12.1953040250541
"331",1997,"ARKANSAS","south",120.207692307692,120.75,3125.4,142.3,91.7,1.33894394016634,110.498293215432,8.78692223175877,0.34866221342027
"332",1997,"ILLINOIS","mid",121.852941176471,128,12429,155,71,-4.61243284727552,110.498293215432,10.2758582333046,0.34866221342027
"333",1997,"INDIANA","mid",115.676086956522,119.15,10642.2,145.7,68.3,-2.17894328553593,110.498293215432,4.68585856886981,0.34866221342027
"334",1997,"IOWA","mid",136.038383838384,137.6,13467.8,149.9,109,0.640407708805046,110.498293215432,23.1135611960615,0.34866221342027
"335",1997,"KANSAS","mid",125.838095238095,117,13213,195,78,-2.29961549837328,110.498293215432,13.8823882037315,0.34866221342027
"336",1997,"KENTUCKY","mid",87.719387755102,84,8596.5,128,53,-20.1859990096558,110.498293215432,-20.614712496888,0.34866221342027
"337",1997,"MINNESOTA","north",121.036144578313,124,10046,152,79,8.75480884748725,110.498293215432,9.53666437393446,0.34866221342027
"338",1997,"MISSOURI","mid",107.72,108.5,10772,143.3,58,-12.1291469870869,110.498293215432,-2.51433133905055,0.34866221342027
"339",1997,"NEBRASKA","mid",127.60652173913,126.95,11739.8,154.8,93.1,-6.59644042040274,110.498293215432,15.4827988974853,0.34866221342027
"340",1997,"NORTH DAKOTA","north",74.004,68.8,3700.2,111.8,35,0.173927456559575,110.498293215432,-33.0270198330403,0.34866221342027
"341",1997,"OKLAHOMA","south",101.824074074074,100,5498.5,174.8,60,10.0848405056155,110.498293215432,-7.85009332627962,0.34866221342027
"342",1997,"SOUTH DAKOTA","north",90.6015625,90.5,5798.5,124,55,4.41123162737096,110.498293215432,-18.0063692718223,0.34866221342027
"343",1997,"TENNESSEE","south",88.9285714285714,86,7470,131,60,-13.9400921658986,110.498293215432,-19.5204117269097,0.34866221342027
"344",1997,"TEXAS","south",112.63305785124,96.4,13628.6,214,28,40.2608865460734,110.498293215432,1.93194353839122,0.34866221342027
"345",1997,"WISCONSIN","north",125.787878787879,128.5,8302,147,55,18.7356979405034,110.498293215432,13.8369427504532,0.34866221342027
"346",1998,"ARKANSAS","south",97.3,100.4,2821.7,139,35,-19.056760734626,110.80025877644,-12.1843206193943,0.273276221941066
"347",1998,"ILLINOIS","mid",133.264705882353,138.5,13593,172,73,9.36519430364469,110.80025877644,20.2747244040639,0.273276221941066
"348",1998,"INDIANA","mid",132.593258426966,135.7,11800.8,152.3,95.8,14.6246055823128,110.80025877644,19.6687263109174,0.273276221941066
"349",1998,"IOWA","mid",141.513131313131,145.4,14009.8,169.8,98.8,4.0244137869585,110.80025877644,27.7191343015364,0.273276221941066
"350",1998,"KANSAS","mid",121.2,120,12726,196,60,-3.68576402028306,110.80025877644,9.38602611438242,0.273276221941066
"351",1998,"KENTUCKY","mid",106.483168316832,108,10754.8,141,71,21.3906880131391,110.80025877644,-3.89628192865406,0.273276221941066
"352",1998,"MINNESOTA","north",137.81686746988,146,11438.8,171,89,13.8642245669918,110.80025877644,24.3831638949061,0.273276221941066
"353",1998,"MISSOURI","mid",104.842857142857,106.55,10274.6,133.5,68.2,-2.67094583841706,110.80025877644,-5.37670371835779,0.273276221941066
"354",1998,"NEBRASKA","mid",139.148913043478,142.05,12801.7,169.1,106.6,9.0452988977666,110.80025877644,25.5853682835135,0.273276221941066
"355",1998,"NORTH DAKOTA","north",85.2490196078431,81.1,4347.7,144.3,50,15.1951510835132,110.80025877644,-23.0606313114767,0.273276221941066
"356",1998,"OKLAHOMA","south",67.0946428571429,61.25,3757.3,184.1,25,-34.1072890008963,110.80025877644,-39.4454096063813,0.273276221941066
"357",1998,"SOUTH DAKOTA","north",107.361538461538,111,6978.5,145,48,18.4985506861854,110.80025877644,-3.10353094196273,0.273276221941066
"358",1998,"TENNESSEE","south",90.1851851851852,90,7305,129,65,1.41305964599137,110.80025877644,-18.6056186320373,0.273276221941066
"359",1998,"TEXAS","south",71.5112,50.8,8938.9,203.7,18.4,-36.5095813216324,110.80025877644,-35.459356512617,0.273276221941066
"360",1998,"WISCONSIN","north",126.439393939394,129,8345,161,70,0.517947482534331,110.80025877644,14.1147099615613,0.273276221941066
"361",1999,"ARKANSAS","south",128.052631578947,126,2433,158,90,31.6059934007681,114.720658076814,11.621249150442,3.53825825288392
"362",1999,"ILLINOIS","mid",130.607843137255,133,13322,170,72,-1.99367321415435,114.720658076814,13.8485825715915,3.53825825288392
"363",1999,"INDIANA","mid",126.122471910112,126.9,11224.9,160.4,74.2,-4.88017761507693,114.720658076814,9.9387625772368,3.53825825288392
"364",1999,"IOWA","mid",144.230303030303,148.5,14278.8,172.4,88.8,1.92008451226997,114.720658076814,25.7230436507171,3.53825825288392
"365",1999,"KANSAS","mid",118.038095238095,116,12394,202,65,-2.60883231180261,114.720658076814,2.89175220652917,3.53825825288392
"366",1999,"KENTUCKY","mid",87.5838383838384,88,8670.8,132,45,-17.7486547702637,114.720658076814,-23.654693189439,3.53825825288392
"367",1999,"MINNESOTA","north",134.743902439024,143,11049,172,62,-2.22974523167618,114.720658076814,17.4539134432119,3.53825825288392
"368",1999,"MISSOURI","mid",87.484375,86.6,8398.5,150,46.7,-16.5566664395694,114.720658076814,-23.7413936891623,3.53825825288392
"369",1999,"NEBRASKA","mid",132.855434782609,134.8,12222.7,161.4,87,-4.5228368107361,114.720658076814,15.8077690712443,3.53825825288392
"370",1999,"NORTH DAKOTA","north",87.7634615384615,91.1,4563.7,132.8,0,2.9495259208671,114.720658076814,-23.4981188133551,3.53825825288392
"371",1999,"OKLAHOMA","south",107.47962962963,106.6,5803.9,186.3,60,60.1910749543358,114.720658076814,-6.31187840845206,3.53825825288392
"372",1999,"SOUTH DAKOTA","north",100.157142857143,99.7,6309.9,135.4,48.2,-6.71040645247136,114.720658076814,-12.6947626206258,3.53825825288392
"373",1999,"TENNESSEE","south",94.8421052631579,93.5,7208,132,55,5.16373068194098,114.720658076814,-17.32778833987,3.53825825288392
"374",1999,"TEXAS","south",104.651666666667,92.4,12558.2,213.8,40,46.3430437003807,114.720658076814,-8.77696447958444,3.53825825288392
"375",1999,"WISCONSIN","north",136.19696969697,139,8989,160,60,7.71719592570401,114.720658076814,18.7205268695159,3.53825825288392
"376",2000,"ARKANSAS","south",126.241379310345,130,3661,145,100,-1.4144592315433,120.38707442204,4.86290153358284,4.93931645809742
"377",2000,"ILLINOIS","mid",146.156862745098,146.5,14908,177,96,11.9051193514487,120.38707442204,21.4057766971869,4.93931645809742
"378",2000,"INDIANA","mid",146.150561797753,146.2,13007.4,165.1,120,15.8798742082335,120.38707442204,21.4005427903282,4.93931645809742
"379",2000,"IOWA","mid",143.370707070707,144.2,14193.7,159.8,109.5,-0.595988458413854,120.38707442204,19.0914454554262,4.93931645809742
"380",2000,"KANSAS","mid",114.704761904762,112,12044,199,55,-2.82394707116346,120.38707442204,-4.72003538964456,4.93931645809742
"381",2000,"KENTUCKY","mid",125.126262626263,128,12387.5,165,64,42.8645569036306,120.38707442204,3.9366254450279,4.93931645809742
"382",2000,"MINNESOTA","north",130.467073170732,140,10698.3,165,78.3,-3.17404289980994,120.38707442204,8.37299086889878,4.93931645809742
"383",2000,"MISSOURI","mid",132.573737373737,136.5,13124.8,171.7,75.8,51.5399034098802,120.38707442204,10.1228998297398,4.93931645809742
"384",2000,"NEBRASKA","mid",119.83152173913,119.4,11024.5,165.2,53.7,-9.80307133448418,120.38707442204,-0.461472035579083,4.93931645809742
"385",2000,"NORTH DAKOTA","north",88.8846153846154,89.65,4622,157.4,43.7,1.27747222648289,120.38707442204,-26.167642322619,4.93931645809742
"386",2000,"OKLAHOMA","south",107.682352941176,100,5491.8,170.3,70,0.188615565801098,120.38707442204,-10.5532271980666,4.93931645809742
"387",2000,"SOUTH DAKOTA","north",91.880303030303,101.1,6064.1,143.2,0,-8.26385377091411,120.38707442204,-23.6792625193307,4.93931645809742
"388",2000,"TENNESSEE","south",105.662162162162,105,7819,150,71,11.4084950655428,120.38707442204,-12.2313066669074,4.93931645809742
"389",2000,"TEXAS","south",102.982905982906,96.6,12049,184.2,21,-1.59458586462458,120.38707442204,-14.4568414198025,4.93931645809742
"390",2000,"WISCONSIN","north",124.090909090909,128,8190,149,70,-8.88864167315607,120.38707442204,3.07660493175925,4.93931645809742
"391",2001,"ARKANSAS","south",140.807692307692,148,3661,163,100,11.5384615384615,121.996398639725,15.4195483454554,1.33679153298767
"392",2001,"ILLINOIS","mid",148.156862745098,148,15112,175,118,1.36839280922993,121.996398639725,21.443636367192,1.33679153298767
"393",2001,"INDIANA","mid",154.020224719101,158.2,13707.8,173.8,90.3,5.3846272122023,121.996398639725,26.2498126472956,1.33679153298767
"394",2001,"IOWA","mid",142.79898989899,143.3,14137.1,173.6,108.3,-0.398768467700461,121.996398639725,17.0518076690919,1.33679153298767
"395",2001,"KANSAS","mid",109.25,106,11362,181,42,-4.75547990700764,121.996398639725,-10.4481761608123,1.33679153298767
"396",2001,"KENTUCKY","mid",125.086813186813,128,11382.9,161,80,-0.0315277053924867,121.996398639725,2.53320145639245,1.33679153298767
"397",2001,"MINNESOTA","north",121.25243902439,125.5,9942.7,153,85,-7.06280437078789,121.996398639725,-0.609820964905789,1.33679153298767
"398",2001,"MISSOURI","mid",124.771134020619,123.6,12102.8,170.9,91.5,-5.88548192702946,121.996398639725,2.27444040302162,1.33679153298767
